Date and time,Mode,Distance,Duration,Price
2022-07-13 08:27,Bus,3.5,0.13,2.0
2022-07-20 11:03,Bus,6.6,0.21,2.0
2022-02-04 11:20,Bus,4.7,0.21,2.0
2022-01-13 09:09,Bus,8.7,0.41,2.0
2022-12-16 20:14,Bus,1.7,0.05,2.0
2022-01-22 12:52,Bus,3.7,0.21,2.0
2022-12-07 17:20,Bus,3.8,0.15,2.0
2022-10-12 08:18,Bus,5.3,0.21,2.0
2022-01-21 17:44,Bus,6.3,0.33,2.0
2022-06-17 23:25,Bus,7.7,0.29,2.0
2022-06-18 23:12,Bus,2.8,0.09,2.0
2022-01-24 16:44,Bus,2.4,0.13,2.0
2022-05-19 16:37,Bus,11.4,0.43,2.0
2022-06-13 15:55,Bus,11.7,0.38,2.0
2022-04-05 20:52,Bus,5.2,0.21,2.0
2022-01-07 18:05,Bus,8.4,0.31,2.0
2022-10-02 13:32,Bus,5.0,0.2,2.0
2022-01-23 07:11,Bus,1.0,0.06,2.0
2022-04-09 13:35,Bus,9.5,0.32,2.0
2022-06-13 12:27,Bus,22.6,0.81,2.0
2022-07-18 09:41,Bus,2.8,0.1,2.0
2022-05-09 17:07,Bus,1.4,0.06,2.0
2022-03-13 13:42,Bus,6.9,0.33,2.0
2022-11-19 08:24,Bus,4.1,0.15,2.0
2022-11-08 09:01,Bus,4.2,0.2,2.0
2022-03-25 19:44,Bus,7.1,0.23,2.0
2022-09-29 13:07,Bus,5.9,0.22,2.0
2022-05-24 16:42,Bus,5.1,0.19,2.0
2022-07-29 22:21,Bus,5.4,0.21,2.0
2022-04-15 09:02,Bus,1.2,0.06,2.0
2022-10-04 17:30,Bus,4.8,0.2,2.0
2022-04-27 20:08,Bus,3.5,0.15,2.0
2022-09-02 20:08,Bus,5.7,0.22,2.0
2022-03-11 16:46,Bus,5.2,0.19,2.0
2022-03-18 17:11,Bus,3.1,0.14,2.0
2022-07-28 10:47,Bus,3.1,0.15,2.0
2022-11-08 18:55,Bus,2.0,0.07,2.0
2022-09-09 20:18,Bus,10.6,0.53,2.0
2022-06-26 13:58,Bus,11.4,0.52,2.0
2022-10-29 15:13,Bus,7.0,0.39,2.0
2022-07-18 16:30,Bus,7.2,0.42,2.0
2022-09-30 22:51,Bus,3.5,0.17,2.0
2022-03-12 16:32,Bus,6.6,0.23,2.0
2022-04-03 16:04,Bus,2.7,0.1,2.0
2022-10-24 19:38,Bus,7.7,0.26,2.0
2022-08-08 17:47,Bus,1.3,0.06,2.0
2022-11-03 09:40,Bus,3.1,0.14,2.0
2022-05-03 15:51,Bus,7.2,0.32,2.0
2022-01-04 08:32,Bus,4.4,0.19,2.0
2022-09-14 10:46,Bus,5.2,0.16,2.0
2022-11-05 17:28,Bus,1.0,0.03,2.0
2022-11-05 20:47,Bus,3.6,0.14,2.0
2022-08-25 17:06,Bus,0.9,0.04,2.0
2022-10-01 17:06,Bus,5.3,0.22,2.0
2022-09-22 20:32,Bus,2.7,0.1,2.0
2022-02-08 21:28,Bus,1.9,0.08,2.0
2022-10-30 16:46,Bus,2.0,0.08,2.0
2022-12-07 17:13,Bus,4.9,0.17,2.0
2022-07-24 16:50,Bus,1.8,0.07,2.0
2022-01-24 09:59,Bus,9.4,0.35,2.0
2022-03-15 18:46,Bus,1.9,0.07,2.0
2022-05-14 22:03,Bus,6.7,0.27,2.0
2022-02-24 17:12,Bus,3.4,0.19,2.0
2022-05-10 20:06,Bus,2.6,0.1,2.0
2022-01-19 09:52,Bus,1.1,0.04,2.0
2022-05-09 09:50,Bus,4.7,0.17,2.0
2022-06-20 17:50,Bus,5.4,0.24,2.0
2022-12-09 22:12,Bus,7.5,0.24,2.0
2022-12-09 20:25,Bus,3.0,0.11,2.0
2022-04-24 12:37,Bus,12.9,0.42,2.0
2022-02-04 12:08,Bus,10.9,0.52,2.0
2022-06-20 10:27,Bus,1.8,0.07,2.0
2022-05-07 21:59,Bus,3.4,0.14,2.0
2022-11-28 09:10,Bus,5.2,0.19,2.0
2022-10-27 15:49,Bus,1.6,0.06,2.0
2022-12-13 08:16,Bus,4.3,0.23,2.0
2022-06-05 08:14,Bus,5.4,0.23,2.0
2022-06-18 17:09,Bus,3.3,0.13,2.0
2022-10-02 10:25,Bus,3.6,0.17,2.0
2022-05-31 19:56,Bus,3.6,0.14,2.0
2022-07-22 21:34,Bus,6.9,0.25,2.0
2022-04-03 08:42,Bus,1.5,0.07,2.0
2022-02-25 18:52,Bus,2.3,0.1,2.0
2022-03-04 16:24,Bus,6.8,0.3,2.0
2022-07-15 16:20,Bus,1.9,0.08,2.0
2022-03-25 10:28,Bus,3.6,0.16,2.0
2022-01-08 16:30,Bus,4.2,0.19,2.0
2022-09-02 17:29,Bus,2.9,0.12,2.0
2022-02-01 18:06,Bus,2.6,0.13,2.0
2022-04-29 22:08,Bus,6.9,0.3,2.0
2022-09-16 19:07,Bus,3.5,0.15,2.0
2022-10-12 16:03,Bus,4.0,0.15,2.0
2022-01-20 18:21,Bus,4.5,0.26,2.0
2022-12-08 08:20,Bus,5.6,0.26,2.0
2022-07-25 10:12,Bus,2.5,0.11,2.0
2022-12-24 20:54,Bus,5.2,0.25,2.0
2022-06-22 13:24,Bus,5.0,0.19,2.0
2022-02-21 07:53,Bus,2.8,0.16,2.0
2022-04-16 22:19,Bus,3.0,0.13,2.0
2022-06-02 13:49,Bus,4.0,0.15,2.0
2022-06-08 20:07,Bus,6.8,0.28,2.0
2022-08-20 17:49,Bus,2.3,0.08,2.0
2022-05-03 20:36,Bus,7.1,0.32,2.0
2022-04-10 11:07,Bus,7.1,0.25,2.0
2022-03-26 13:46,Bus,15.1,0.54,2.0
2022-03-18 14:11,Bus,2.5,0.11,2.0
2022-10-14 21:05,Bus,2.1,0.08,2.0
2022-05-22 14:58,Bus,1.9,0.06,2.0
2022-08-08 17:05,Bus,3.1,0.11,2.0
2022-07-25 15:45,Bus,3.3,0.14,2.0
2022-06-27 18:00,Bus,4.8,0.21,2.0
2022-09-08 22:22,Bus,4.3,0.14,2.0
2022-12-09 16:54,Bus,1.9,0.06,2.0
2022-05-21 23:10,Bus,7.5,0.29,2.0
2022-11-24 21:04,Bus,2.2,0.08,2.0
2022-03-14 19:24,Bus,1.0,0.06,2.0
2022-04-28 17:14,Bus,5.4,0.2,2.0
2022-12-01 22:57,Bus,6.0,0.2,2.0
2022-10-27 17:32,Bus,3.1,0.13,2.0
2022-03-12 18:18,Bus,6.2,0.72,2.0
2022-03-26 19:04,Bus,2.2,0.08,2.0
2022-10-17 15:58,Bus,4.7,0.21,2.0
2022-02-10 11:44,Bus,7.2,0.29,2.0
2022-03-28 17:30,Bus,3.0,0.14,2.0
2022-03-12 17:44,Bus,4.0,0.15,2.0
2022-12-03 16:34,Bus,5.4,0.19,2.0
2022-07-05 17:16,Bus,2.4,0.08,2.0
2022-08-05 22:36,Bus,3.3,0.14,2.0
2022-07-10 11:38,Bus,4.3,0.14,2.0
2022-02-22 22:55,Bus,3.1,0.11,2.0
2022-06-04 10:51,Bus,3.2,0.13,2.0
2022-07-30 19:34,Bus,5.7,0.2,2.0
2022-10-02 13:09,Bus,8.8,0.35,2.0
2022-02-07 13:52,Bus,5.5,0.24,2.0
2022-08-17 15:51,Bus,5.2,0.23,2.0
2022-10-09 12:51,Bus,7.8,0.38,2.0
2022-01-03 22:04,Bus,4.3,0.26,2.0
2022-08-26 08:40,Bus,1.5,0.07,2.0
2022-10-14 18:15,Bus,3.3,0.17,2.0
2022-11-18 12:49,Bus,4.0,0.15,2.0
2022-06-20 06:54,Bus,2.9,0.18,2.0
2022-06-16 22:57,Bus,1.6,0.06,2.0
2022-11-11 14:22,Bus,2.0,0.07,2.0
2022-12-04 22:58,Bus,4.9,0.38,2.0
2022-01-04 19:38,Bus,2.2,0.11,2.0
2022-05-10 11:25,Bus,4.9,0.16,2.0
2022-04-20 08:39,Bus,2.5,0.13,2.0
2022-03-05 13:43,Bus,1.6,0.07,2.0
2022-09-09 20:07,Bus,11.6,0.4,2.0
2022-07-08 13:17,Bus,8.7,0.31,2.0
2022-08-05 16:49,Bus,1.9,0.08,2.0
2022-04-01 18:16,Bus,1.4,0.06,2.0
2022-02-02 16:13,Bus,5.4,0.18,2.0
2022-08-15 08:25,Bus,2.2,0.1,2.0
2022-07-25 10:11,Bus,1.2,0.04,2.0
2022-08-09 18:46,Bus,7.7,0.3,2.0
2022-06-07 08:33,Bus,3.6,0.17,2.0
2022-08-19 08:16,Bus,2.8,0.12,2.0
2022-06-27 07:39,Bus,1.4,0.06,2.0
2022-03-07 10:57,Bus,1.0,0.04,2.0
2022-09-18 10:18,Bus,2.9,0.11,2.0
2022-10-24 21:04,Bus,1.4,0.06,2.0
2022-10-10 17:14,Bus,2.5,0.12,2.0
2022-06-11 15:00,Bus,16.6,0.77,2.0
2022-01-21 18:44,Bus,1.7,0.09,2.0
2022-03-12 22:25,Bus,5.0,0.18,2.0
2022-05-22 17:19,Bus,0.8,0.04,2.0
2022-02-24 09:28,Bus,1.5,0.06,2.0
2022-03-30 19:42,Bus,4.2,0.18,2.0
2022-08-10 08:58,Bus,3.1,0.21,2.0
2022-02-09 17:19,Bus,5.0,0.17,2.0
2022-04-16 21:51,Bus,8.5,0.36,2.0
2022-04-03 12:12,Bus,1.0,0.07,2.0
2022-06-17 15:03,Bus,2.3,0.08,2.0
2022-09-10 20:38,Bus,14.8,0.56,2.0
2022-01-24 16:16,Bus,2.3,0.09,2.0
2022-07-19 22:20,Bus,9.7,0.65,2.0
2022-11-27 12:26,Bus,1.3,0.05,2.0
2022-11-16 09:43,Bus,9.5,0.38,2.0
2022-07-11 21:40,Bus,5.8,0.34,2.0
2022-07-31 17:16,Bus,10.0,0.47,2.0
2022-09-06 10:31,Bus,2.3,0.1,2.0
2022-02-26 19:25,Bus,4.4,0.19,2.0
2022-07-20 07:19,Bus,2.2,0.08,2.0
2022-10-25 17:35,Bus,7.7,0.4,2.0
2022-08-18 07:15,Bus,4.7,0.24,2.0
2022-06-17 16:30,Bus,2.6,0.12,2.0
2022-09-18 19:00,Bus,4.8,0.19,2.0
2022-11-11 23:43,Bus,4.0,0.18,2.0
2022-01-26 10:06,Bus,2.5,0.09,2.0
2022-12-18 15:46,Bus,0.7,0.02,2.0
2022-07-19 19:45,Bus,3.5,0.2,2.0
2022-09-15 20:57,Bus,1.5,0.06,2.0
2022-12-20 22:41,Bus,3.6,0.13,2.0
2022-07-08 17:19,Bus,2.4,0.08,2.0
2022-11-06 12:17,Bus,8.6,0.35,2.0
2022-06-09 17:20,Bus,4.5,0.21,2.0
2022-08-01 22:33,Bus,3.3,0.11,2.0
2022-12-31 18:47,Bus,9.1,0.32,2.0
2022-03-29 07:48,Bus,4.1,0.2,2.0
2022-04-19 19:32,Bus,3.1,0.11,2.0
2022-01-06 14:01,Bus,3.9,0.16,2.0
2022-04-23 10:42,Bus,3.8,0.14,2.0
2022-02-06 18:02,Bus,1.9,0.07,2.0
2022-06-01 21:35,Bus,3.4,0.11,2.0
2022-12-05 07:53,Bus,6.3,0.23,2.0
2022-04-20 13:15,Bus,5.6,0.21,2.0
2022-08-10 09:24,Bus,6.5,0.39,2.0
2022-08-13 17:45,Bus,1.8,0.06,2.0
2022-05-09 10:17,Bus,2.1,0.07,2.0
2022-04-15 15:52,Bus,2.9,0.13,2.0
2022-12-11 17:36,Bus,1.3,0.05,2.0
2022-12-22 19:15,Bus,7.2,0.26,2.0
2022-09-01 20:11,Bus,6.6,0.21,2.0
2022-02-04 22:15,Bus,5.3,0.22,2.0
2022-10-22 21:50,Bus,6.7,0.23,2.0
2022-10-11 19:11,Bus,2.0,0.08,2.0
2022-05-03 15:42,Bus,2.1,0.09,2.0
2022-09-02 19:19,Bus,4.2,0.17,2.0
2022-06-12 16:09,Bus,7.8,0.33,2.0
2022-04-11 08:56,Bus,3.8,0.2,2.0
2022-03-24 19:46,Bus,4.3,0.17,2.0
2022-10-12 11:45,Bus,5.6,0.34,2.0
2022-03-25 23:13,Bus,7.0,0.28,2.0
2022-01-07 19:56,Bus,3.5,0.14,2.0
2022-10-15 20:03,Bus,2.2,0.09,2.0
2022-05-19 10:49,Bus,7.7,0.27,2.0
2022-04-21 16:59,Bus,3.0,0.16,2.0
2022-01-28 12:28,Bus,2.3,0.09,2.0
2022-06-15 11:40,Bus,2.7,0.11,2.0
2022-10-11 21:06,Bus,4.0,0.14,2.0
2022-03-05 10:16,Bus,2.5,0.16,2.0
2022-12-10 09:41,Bus,3.9,0.15,2.0
2022-02-10 20:46,Bus,14.5,0.59,2.0
2022-01-21 10:20,Bus,4.0,0.19,2.0
2022-11-21 15:43,Bus,6.8,0.29,2.0
2022-04-02 21:34,Bus,2.4,0.08,2.0
2022-08-29 10:48,Bus,9.4,0.46,2.0
2022-12-23 22:52,Bus,3.0,0.14,2.0
2022-01-24 09:21,Bus,4.3,0.21,2.0
2022-11-14 17:20,Bus,2.5,0.09,2.0
2022-05-20 17:39,Bus,1.2,0.04,2.0
2022-11-12 23:08,Bus,3.9,0.19,2.0
2022-09-29 08:41,Bus,5.8,0.2,2.0
2022-01-11 19:11,Bus,2.6,0.12,2.0
2022-12-24 14:22,Bus,0.8,0.04,2.0
2022-06-05 16:55,Bus,2.1,0.09,2.0
2022-05-02 19:41,Bus,1.4,0.04,2.0
2022-04-11 12:11,Bus,10.0,0.5,2.0
2022-11-27 11:38,Bus,5.1,0.2,2.0
2022-07-10 15:52,Bus,4.0,0.13,2.0
2022-02-23 07:30,Bus,3.8,0.27,2.0
2022-01-31 18:23,Bus,9.3,0.41,2.0
2022-11-18 18:20,Bus,2.3,0.08,2.0
2022-03-19 12:02,Bus,6.5,0.25,2.0
2022-01-08 23:35,Bus,2.4,0.13,2.0
2022-12-23 18:42,Bus,4.5,0.18,2.0
2022-11-25 20:54,Bus,3.3,0.14,2.0
2022-02-18 13:54,Bus,1.6,0.09,2.0
2022-04-18 19:46,Bus,3.5,0.13,2.0
2022-08-03 08:09,Bus,3.1,0.14,2.0
2022-01-14 19:00,Bus,3.9,0.17,2.0
2022-10-13 09:30,Bus,6.6,0.31,2.0
2022-09-15 11:06,Bus,3.3,0.13,2.0
2022-03-10 21:19,Bus,1.8,0.08,2.0
2022-08-12 21:40,Bus,3.0,0.14,2.0
2022-09-01 08:33,Bus,4.3,0.17,2.0
2022-03-01 18:48,Bus,3.3,0.1,2.0
2022-11-12 21:30,Bus,2.0,0.12,2.0
2022-10-25 20:05,Bus,3.7,0.17,2.0
2022-11-12 10:04,Bus,8.7,0.27,2.0
2022-12-11 16:11,Bus,3.3,0.15,2.0
2022-01-05 13:57,Bus,2.5,0.11,2.0
2022-10-21 23:40,Bus,3.8,0.11,2.0
2022-10-14 21:56,Bus,5.1,0.2,2.0
2022-07-10 13:01,Bus,0.8,0.04,2.0
2022-10-01 22:56,Bus,2.8,0.11,2.0
2022-07-22 20:20,Bus,2.6,0.11,2.0
2022-03-11 16:32,Bus,1.6,0.06,2.0
2022-06-20 19:52,Bus,3.3,0.12,2.0
2022-04-18 11:50,Bus,14.6,0.64,2.0
2022-04-17 20:02,Bus,3.1,0.14,2.0
2022-09-27 22:54,Bus,5.2,0.17,2.0
2022-09-06 08:19,Bus,7.7,0.32,2.0
2022-08-15 17:43,Bus,3.4,0.13,2.0
2022-04-20 20:20,Bus,6.3,0.23,2.0
2022-08-12 18:42,Bus,7.9,0.52,2.0
2022-04-20 19:09,Bus,4.6,0.14,2.0
2022-12-19 20:45,Bus,1.7,0.07,2.0
2022-02-24 11:22,Bus,6.4,0.31,2.0
2022-11-29 09:07,Bus,1.8,0.05,2.0
2022-09-05 21:11,Bus,2.5,0.09,2.0
2022-05-09 21:26,Bus,0.7,0.04,2.0
2022-03-19 20:17,Bus,4.6,0.23,2.0
2022-11-27 14:49,Bus,5.4,0.19,2.0
2022-03-18 18:46,Bus,5.2,0.21,2.0
2022-06-08 08:06,Bus,0.9,0.03,2.0
2022-01-01 21:06,Bus,5.0,0.17,2.0
2022-09-27 20:53,Bus,5.9,0.26,2.0
2022-02-08 15:22,Bus,4.6,0.19,2.0
2022-04-13 20:40,Bus,6.6,0.33,2.0
2022-11-02 23:23,Bus,4.8,0.23,2.0
2022-05-14 21:36,Bus,2.1,0.08,2.0
2022-04-09 15:37,Bus,3.7,0.13,2.0
2022-08-15 12:28,Bus,0.8,0.03,2.0
2022-03-03 10:55,Bus,8.0,0.37,2.0
2022-05-22 09:44,Bus,5.9,0.23,2.0
2022-04-22 15:55,Bus,2.5,0.11,2.0
2022-01-14 22:35,Bus,3.7,0.15,2.0
2022-03-05 20:44,Bus,3.7,0.21,2.0
2022-10-07 09:16,Bus,1.1,0.05,2.0
2022-08-20 15:45,Bus,5.1,0.23,2.0
2022-08-15 23:24,Bus,3.6,0.15,2.0
2022-10-29 11:04,Bus,2.6,0.09,2.0
2022-05-16 17:19,Bus,1.5,0.05,2.0
2022-12-05 12:56,Bus,10.9,0.62,2.0
2022-02-20 15:51,Bus,3.9,0.12,2.0
2022-02-13 15:44,Bus,2.3,0.09,2.0
2022-12-02 10:55,Bus,16.7,0.58,2.0
2022-02-07 15:58,Bus,3.4,0.12,2.0
2022-12-01 18:58,Bus,4.1,0.17,2.0
2022-12-06 14:23,Bus,4.3,0.16,2.0
2022-08-24 15:28,Bus,2.8,0.13,2.0
2022-11-22 13:10,Bus,4.2,0.18,2.0
2022-10-02 09:57,Bus,7.6,0.25,2.0
2022-04-06 10:18,Bus,3.0,0.14,2.0
2022-06-13 09:31,Bus,1.9,0.09,2.0
2022-05-24 10:39,Bus,0.9,0.04,2.0
2022-04-26 16:27,Bus,8.2,0.43,2.0
2022-04-26 11:49,Bus,2.7,0.13,2.0
2022-03-25 09:40,Bus,6.9,0.32,2.0
2022-06-23 18:02,Bus,2.8,0.14,2.0
2022-08-27 16:31,Bus,4.7,0.17,2.0
2022-08-07 18:06,Bus,1.1,0.04,2.0
2022-08-26 06:05,Bus,4.9,0.15,2.0
2022-09-08 23:32,Bus,4.9,0.21,2.0
2022-01-27 18:48,Bus,1.8,0.06,2.0
2022-12-31 16:39,Bus,3.9,0.16,2.0
2022-10-19 07:53,Bus,2.1,0.07,2.0
2022-01-15 16:59,Bus,3.3,0.14,2.0
2022-12-24 19:58,Bus,19.5,0.61,2.0
2022-03-03 20:38,Bus,7.0,0.37,2.0
2022-12-12 20:00,Bus,4.9,0.14,2.0
2022-03-25 16:54,Bus,2.7,0.12,2.0
2022-07-02 11:47,Bus,0.7,0.03,2.0
2022-12-16 16:24,Bus,3.4,0.26,2.0
2022-06-25 22:41,Bus,2.0,0.07,2.0
2022-09-28 18:30,Bus,7.3,0.22,2.0
2022-08-09 15:46,Bus,2.6,0.13,2.0
2022-07-08 08:23,Bus,7.2,0.38,2.0
2022-01-12 19:24,Bus,3.3,0.14,2.0
2022-08-02 17:51,Bus,3.1,0.13,2.0
2022-06-12 22:49,Bus,5.8,0.27,2.0
2022-11-21 19:24,Bus,0.9,0.04,2.0
2022-04-24 09:33,Bus,4.3,0.18,2.0
2022-04-20 20:09,Bus,6.7,0.4,2.0
2022-03-10 08:13,Bus,3.2,0.14,2.0
2022-12-30 11:18,Bus,6.5,0.3,2.0
2022-05-03 17:39,Bus,7.1,0.28,2.0
2022-05-27 18:17,Bus,2.4,0.08,2.0
2022-03-12 09:39,Bus,1.4,0.06,2.0
2022-02-27 16:38,Bus,4.5,0.21,2.0
2022-09-28 19:16,Bus,6.1,0.3,2.0
2022-12-05 17:21,Bus,8.3,0.28,2.0
2022-06-03 11:26,Bus,11.3,0.32,2.0
2022-10-26 10:39,Bus,1.7,0.08,2.0
2022-08-03 20:22,Bus,5.5,0.23,2.0
2022-03-24 22:37,Bus,2.6,0.08,2.0
2022-09-09 14:29,Bus,4.2,0.16,2.0
2022-02-24 18:47,Bus,1.0,0.05,2.0
2022-09-20 08:17,Bus,4.3,0.17,2.0
2022-05-23 11:23,Bus,1.0,0.03,2.0
2022-08-07 08:26,Bus,2.6,0.1,2.0
2022-01-16 22:23,Bus,2.9,0.13,2.0
2022-04-01 09:37,Bus,8.5,0.37,2.0
2022-03-04 20:01,Bus,3.5,0.13,2.0
2022-08-07 18:46,Bus,3.7,0.13,2.0
2022-04-14 16:50,Bus,3.4,0.14,2.0
2022-03-03 09:09,Bus,7.9,0.39,2.0
2022-08-18 11:38,Bus,1.9,0.06,2.0
2022-03-15 15:17,Bus,6.4,0.35,2.0
2022-06-23 20:52,Bus,1.7,0.06,2.0
2022-08-05 20:34,Bus,8.8,0.33,2.0
2022-01-13 08:12,Bus,4.8,0.2,2.0
2022-10-28 19:07,Bus,7.4,0.42,2.0
2022-09-25 11:17,Bus,6.8,0.23,2.0
2022-01-07 19:12,Bus,6.1,0.31,2.0
2022-02-26 14:58,Bus,6.6,0.32,2.0
2022-10-27 10:53,Bus,1.9,0.09,2.0
2022-08-27 12:23,Bus,3.5,0.13,2.0
2022-11-18 17:16,Bus,11.2,0.48,2.0
2022-10-21 19:14,Bus,3.9,0.12,2.0
2022-02-15 17:56,Bus,3.9,0.14,2.0
2022-10-08 09:06,Bus,2.3,0.09,2.0
2022-03-25 19:36,Bus,2.9,0.14,2.0
2022-09-13 19:33,Bus,3.3,0.17,2.0
2022-07-25 14:23,Bus,2.0,0.08,2.0
2022-07-04 12:37,Bus,1.7,0.06,2.0
2022-09-22 20:54,Bus,14.1,0.57,2.0
2022-05-12 11:54,Bus,9.2,0.48,2.0
2022-08-05 10:57,Bus,3.2,0.14,2.0
2022-10-25 19:10,Bus,7.4,0.39,2.0
2022-10-09 17:57,Bus,1.1,0.04,2.0
2022-09-29 10:19,Bus,4.6,0.22,2.0
2022-06-10 12:05,Bus,4.9,0.15,2.0
2022-05-01 13:47,Bus,4.0,0.14,2.0
2022-11-30 12:31,Bus,1.0,0.06,2.0
2022-02-05 14:43,Bus,5.2,0.27,2.0
2022-01-21 08:43,Bus,3.7,0.15,2.0
2022-06-23 19:12,Bus,2.6,0.1,2.0
2022-08-26 22:29,Bus,3.4,0.12,2.0
2022-09-08 22:53,Bus,2.8,0.1,2.0
2022-09-02 18:34,Bus,3.2,0.11,2.0
2022-09-12 10:15,Bus,6.2,0.31,2.0
2022-10-22 12:09,Bus,1.2,0.04,2.0
2022-02-19 17:12,Bus,4.7,0.22,2.0
2022-09-04 10:39,Bus,15.2,1.07,2.0
2022-06-27 21:13,Bus,1.9,0.08,2.0
2022-10-12 08:57,Bus,1.4,0.05,2.0
2022-12-20 08:58,Bus,3.9,0.14,2.0
2022-05-16 09:08,Bus,1.2,0.05,2.0
2022-01-14 21:28,Bus,5.8,0.22,2.0
2022-03-18 18:14,Bus,0.7,0.03,2.0
2022-08-09 12:18,Bus,4.9,0.15,2.0
2022-01-10 18:12,Bus,2.9,0.12,2.0
2022-01-31 17:52,Bus,7.2,0.24,2.0
2022-09-10 23:05,Bus,5.1,0.17,2.0
2022-01-20 14:55,Bus,6.7,0.24,2.0
2022-05-21 06:01,Bus,6.4,0.26,2.0
2022-05-05 08:11,Bus,1.6,0.06,2.0
2022-11-14 10:41,Bus,4.7,0.4,2.0
2022-04-19 10:30,Bus,4.5,0.14,2.0
2022-07-15 17:58,Bus,4.5,0.21,2.0
2022-09-02 11:20,Bus,2.3,0.08,2.0
2022-10-21 13:07,Bus,7.3,0.33,2.0
2022-07-28 14:17,Bus,2.6,0.12,2.0
2022-09-28 16:29,Bus,9.0,0.47,2.0
2022-10-31 09:39,Bus,19.9,0.66,2.0
2022-12-03 15:55,Bus,8.1,0.34,2.0
2022-03-26 10:35,Bus,3.1,0.14,2.0
2022-12-06 15:21,Bus,1.0,0.04,2.0
2022-11-22 16:11,Bus,1.7,0.05,2.0
2022-05-07 10:43,Bus,4.6,0.22,2.0
2022-11-11 09:59,Bus,2.5,0.1,2.0
2022-12-30 18:14,Bus,3.6,0.13,2.0
2022-07-19 14:37,Bus,3.3,0.13,2.0
2022-10-18 14:19,Bus,3.5,0.1,2.0
2022-10-11 15:06,Bus,6.2,0.22,2.0
2022-03-02 09:33,Bus,5.5,0.26,2.0
2022-08-24 07:48,Bus,6.4,0.33,2.0
2022-03-30 16:16,Bus,5.7,0.21,2.0
2022-11-04 15:58,Bus,2.3,0.2,2.0
2022-12-16 19:40,Bus,0.8,0.03,2.0
2022-11-25 22:53,Bus,10.4,0.35,2.0
2022-10-27 21:59,Bus,3.0,0.13,2.0
2022-02-19 10:18,Bus,14.1,0.58,2.0
2022-09-15 08:26,Bus,2.7,0.26,2.0
2022-02-27 15:35,Bus,3.6,0.15,2.0
2022-08-10 06:09,Bus,4.7,0.2,2.0
2022-05-06 17:40,Bus,6.1,0.24,2.0
2022-03-19 15:39,Bus,4.8,0.23,2.0
2022-06-15 10:44,Bus,7.2,0.3,2.0
2022-07-04 16:00,Bus,4.7,0.23,2.0
2022-10-23 09:49,Bus,1.8,0.07,2.0
2022-12-03 20:07,Bus,9.2,0.33,2.0
2022-09-19 18:24,Bus,4.8,0.25,2.0
2022-11-05 19:02,Bus,4.3,0.15,2.0
2022-11-08 09:32,Bus,10.2,0.46,2.0
2022-06-28 19:23,Bus,3.8,0.14,2.0
2022-10-16 13:41,Bus,1.6,0.06,2.0
2022-08-01 06:14,Bus,1.5,0.06,2.0
2022-04-09 07:06,Bus,5.4,0.27,2.0
2022-04-29 09:38,Bus,1.0,0.03,2.0
2022-09-30 21:09,Bus,4.9,0.21,2.0
2022-09-04 12:55,Bus,11.4,0.41,2.0
2022-10-13 21:32,Bus,4.3,0.19,2.0
2022-08-26 21:21,Bus,1.7,0.06,2.0
2022-06-16 08:39,Bus,0.9,0.04,2.0
2022-11-27 22:07,Bus,9.3,0.35,2.0
2022-01-13 19:37,Bus,5.3,0.2,2.0
2022-10-01 16:31,Bus,3.6,0.18,2.0
2022-11-28 16:15,Bus,2.7,0.12,2.0
2022-11-04 17:17,Bus,1.5,0.06,2.0
2022-10-29 22:25,Bus,9.4,0.42,2.0
2022-11-29 18:38,Bus,3.7,0.18,2.0
2022-01-21 13:04,Bus,2.5,0.11,2.0
2022-11-22 09:35,Bus,9.5,0.65,2.0
2022-06-11 21:31,Bus,6.8,0.27,2.0
2022-02-08 17:04,Bus,10.8,0.45,2.0
2022-06-15 19:40,Bus,2.7,0.11,2.0
2022-07-16 18:27,Bus,1.8,0.07,2.0
2022-11-15 10:21,Bus,7.6,0.33,2.0
2022-05-14 12:37,Bus,4.8,0.22,2.0
2022-05-13 16:47,Bus,3.5,0.18,2.0
2022-03-17 08:34,Bus,3.5,0.15,2.0
2022-11-14 15:19,Bus,6.5,0.25,2.0
2022-03-21 08:33,Bus,4.0,0.19,2.0
2022-02-11 18:29,Bus,5.7,0.25,2.0
2022-08-23 08:59,Bus,2.9,0.18,2.0
2022-05-22 12:34,Bus,1.1,0.04,2.0
2022-11-25 21:11,Bus,5.6,0.2,2.0
2022-04-02 15:48,Bus,3.8,0.16,2.0
2022-03-26 16:49,Bus,8.0,0.35,2.0
2022-02-04 08:47,Bus,2.6,0.09,2.0
2022-05-11 15:02,Bus,5.2,0.18,2.0
2022-10-21 19:01,Bus,4.4,0.24,2.0
2022-08-04 18:03,Bus,1.7,0.06,2.0
2022-05-31 10:13,Bus,3.4,0.15,2.0
2022-04-07 19:49,Bus,2.7,0.09,2.0
2022-02-15 07:55,Bus,6.3,0.25,2.0
2022-04-12 20:43,Bus,2.1,0.08,2.0
2022-06-17 21:34,Bus,3.6,0.21,2.0
2022-04-30 23:57,Bus,7.9,0.3,2.0
2022-11-16 16:18,Bus,2.4,0.12,2.0
2022-10-31 17:10,Bus,6.0,0.41,2.0
2022-02-02 17:17,Bus,1.4,0.07,2.0
2022-03-28 08:52,Bus,14.7,0.69,2.0
